unique_video_name,original prompts,model,prompt length,naturalness_score,text_similarity,BLIP_SIM,inception score,MOS Alignment,MOS Perception,Average Mos,,,,,,,,
Purple-haired_rocker_smashes_his_guitar_on_stage.aphantasia.mp4,Purple-haired rocker smashes his guitar on stage,Aphantasia,Short,0.3486448,0.455958658,0.371966362,11.58637715,3.715625,2.86375,3.2896875,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_futuristic_city_skyline_with_flying_cars_zooming_through_neon-lit_skyscrapers.videofusion.mp4,A futuristic city skyline with flying cars zooming through neon-lit skyscrapers,Video_Fusion,Average,0.20000869,0.737946767,0.764680672,33.72440582,6.604375,6.531666667,6.568020834,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_birthday_of_the_hedgehog_and_all_the_forest_animals_came_with_gifts_to_congratulate_him.videofusion.mp4,The birthday of the hedgehog and all the forest animals came with gifts to congratulate him,Video_Fusion,Long,0.8027646,0.611668179,0.43892072,482.1160678,3.597708333,4.601666667,4.0996875,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_group_of_people_enjoying_a_bonfire_and_roasting_marshmallows.videofusion.mp4,A group of people enjoying a bonfire and roasting marshmallows,Video_Fusion,Short,0.776703,0.41664579,0.476327229,16.33439922,4.741875,5.039166667,4.890520834,,,,,,,,
,,,,,,,,,,,,,,,,,,
"The_lighthouse_stood_tall,_guiding_lost_souls_back_to_the_shores_of_serenity.videofusion.mp4","The lighthouse stood tall, guiding lost souls back to the shores of serenity",Video_Fusion,Long,0.65440506,0.616756585,0.606034406,184.4061313,6.553541667,6.637916667,6.595729167,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_group_of_people_enjoying_a_bonfire_and_roasting_marshmallows.t2vzero.mp4,A group of people enjoying a bonfire and roasting marshmallows,ModelZero,Short,0.88145214,0.716380994,0.730334473,47.93360701,6.531458333,7.313333333,6.922395833,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_portrait_of_a_woman_with_bold_cubist_features_influenced_by_the_art_style_of_Picasso_with_fragmented_shapes_and_multiple_perspectives.aphantasia.mp4,A portrait of a woman with bold cubist features influenced by the art style of Picasso with fragmented shapes and multiple perspectives,Aphantasia,Long,0.568992,0.440682271,0.658916931,60.83193272,4.44375,3.444166667,3.943958334,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_squirrel_gathering_acorns.t2vzero.mp4,A squirrel gathering acorns,ModelZero,Short,0.93417674,0.523914455,0.731573057,134.0352248,5.610416667,6.507083333,6.05875,,,,,,,,
,,,,,,,,,,,,,,,,,,
Beautiful_girl_with_red_hair_brushes_her_hair_and_looks_in_the_mirror.aphantasia.mp4,Beautiful girl with red hair brushes her hair and looks in the mirror,Aphantasia,Long,0.61404985,0.559432064,0.507804375,68.20134678,3.63625,2.79125,3.21375,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_group_of_penguins_sliding_down_an_icy_slope.videofusion.mp4,A group of penguins sliding down an icy slope,Video_Fusion,Short,0.80940425,0.657420992,0.655532138,55.6545947,6.006666667,6.166666667,6.086666667,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_child_blowing_bubbles_and_watching_them_float_gracefully_in_the_air.aphantasia.mp4,A child blowing bubbles and watching them float gracefully in the air,Aphantasia,Long,0.5157173,0.544906728,0.59473671,69.53765912,3.59,3.124583333,3.357291667,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_commuter_rushes_onto_the_crowded_train_narrowly_making_it_before_the_doors_close._tuneavideo.gif,A commuter rushes onto the crowded train narrowly making it before the doors close,Tune-a-Video,Long,0.65595865,0.532360117,0.447306484,11.3828777,3.88625,3.082916667,3.484583334,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_portrait_of_a_woman_with_bold_cubist_features_influenced_by_the_art_style_of_picasso_with_fragmented_shapes_and_multiple_perspectives._tuneavideo.gif,A portrait of a woman with bold cubist features influenced by the art style of picasso with fragmented shapes and multiple perspectives,Tune-a-Video,Long,0.29589444,0.637790805,0.522937357,10.20402067,5.414166667,4.985833333,5.2,,,,,,,,
,,,,,,,,,,,,,,,,,,
Friends_laughing_and_playing_in_a_park.t2vzero.mp4,Friends laughing and playing in a park,ModelZero,Short,0.9302444,0.794323861,0.711986876,6.397607754,6.610416667,6.9025,6.756458334,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_football_match.videofusion.mp4,A football match,Video_Fusion,Short,0.3444742,0.390191105,0.523408667,34.09272121,6.610833333,6.314166667,6.4625,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_figure_skater_in_red_costume_performs_a_routine_on_the_ice.t2vsynthesis.mp4,A figure skater in red costume performs a routine on the ice,T2VSynthesis,Long,0.5899222,0.723257835,0.728124682,26.34191837,6.844583333,6.069166667,6.456875,,,,,,,,
,,,,,,,,,,,,,,,,,,
Gladiators_reenacted_ancient_battles_in_the_colosseum_thrilling_spectators._tuneavideo.gif,Gladiators reenacted ancient battles in the colosseum thrilling spectators,Tune-a-Video,Short,0.76739323,0.388926029,0.28994137,37.29180545,4.969583333,5.181666667,5.075625,,,,,,,,
,,,,,,,,,,,,,,,,,,
Friends_having_a_lively_conversation_at_a_coffee_shop.t2vsynthesis.mp4,Friends having a lively conversation at a coffee shop,T2VSynthesis,Short,0.7960701,0.511744051,0.666672579,11.94321767,6.465,5.735833333,6.100416667,,,,,,,,
,,,,,,,,,,,,,,,,,,
With_long_flowing_hair_and_a_shimmering_tail_the_mermaid_gracefully_swam_through_the_crystal-clear_waters.aphantasia.mp4,With long flowing hair and a shimmering tail the mermaid gracefully swam through the crystal-clear waters,Aphantasia,Long,0.51096594,0.582119807,0.502954178,33.70672024,3.28375,2.457916667,2.870833334,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_group_of_explorers_discovering_ancient_ruins_in_the_heart_of_a_dense_jungle.t2vzero.mp4,A group of explorers discovering ancient ruins in the heart of a dense jungle,ModelZero,Long,0.29509228,0.616951159,0.483032513,233.8713313,6.640833333,7.069166667,6.855,,,,,,,,
,,,,,,,,,,,,,,,,,,
Blossoming_cherry_tree_in_the_style_of_Hokusai.aphantasia.mp4,Blossoming cherry tree in the style of Hokusai,Aphantasia,Short,0.5110044,0.590386381,0.651431808,50.45277045,4.56875,4.4025,4.485625,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_dramatic_thunderstorm,_with_lightning_illuminating_the_dark_sky_and_rain_pouring_down_in_torrents.t2vzero.mp4","A dramatic thunderstorm, with lightning illuminating the dark sky and rain pouring down in torrents",ModelZero,Long,0.89548635,0.697824905,0.778301716,10.13721301,6.35375,6.782083333,6.567916667,,,,,,,,
,,,,,,,,,,,,,,,,,,
Philosophy_teacher_giving_a_lecture_on_the_beach.aphantasia.mp4,Philosophy teacher giving a lecture on the beach,Aphantasia,Short,0.5876552,0.408385934,0.279799919,76.85233062,3.705833333,2.644166667,3.175,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_group_of_dolphins_leaping_out_of_the_water_in_perfect_synchronization._tuneavideo.gif,A group of dolphins leaping out of the water in perfect synchronization,Tune-a-Video,Long,0.8599628,0.740224931,0.846183777,147.5103165,3.985416667,3.7775,3.881458334,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_mechanic_repairs_a_broken_engine.videofusion.mp4,A mechanic repairs a broken engine,Video_Fusion,Short,0.94706005,0.74015793,0.593427149,135.1756594,6.052916667,6.57375,6.313333334,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_couple_strolling_hand_in_hand_through_a_vibrant_city_street.videofusion.mp4,A couple strolling hand in hand through a vibrant city street,Video_Fusion,Average,0.21053767,0.654458747,0.616187859,15.55129978,1.8225,2.652083333,2.237291667,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_symphony_orchestra_performing_a_grandiose_symphony.t2vzero.mp4,A symphony orchestra performing a grandiose symphony,ModelZero,Short,0.7615395,0.702661406,0.762009192,109.1008157,6.12375,6.17,6.146875,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_girl_wearing_two_pairs_of_sunglasses.t2vsynthesis.mp4,A girl wearing two pairs of sunglasses,T2VSynthesis,Short,0.51740396,0.824205133,0.814004517,42.50870932,5.8125,5.50625,5.659375,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_Dog_shakes_off_water_in_park.videofusion.mp4,A Dog shakes off water in park,Video_Fusion,Short,0.5501964,0.725660248,0.578886223,13.58966353,5.2,5.39875,5.299375,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_student_raising_their_hand_and_answering_a_question_in_class.t2vzero.mp4,A student raising their hand and answering a question in class,ModelZero,Average,0.951325,0.659007302,0.271867514,50.98654056,4.659583333,4.464583333,4.562083333,,,,,,,,
,,,,,,,,,,,,,,,,,,
Two_flight_attendants_fight_in_the_cabin._tuneavideo.gif,Two flight attendants fight in the cabin,Tune-a-Video,Short,0.8509631,0.414243437,0.285825402,12.50340243,4.01125,3.56875,3.79,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Counting_down_in_Times_Square,_excitement_fills_the_air!t2vzero.mp4","Counting down in Times Square, excitement fills the air",ModelZero,Short,0.3054964,0.519872307,0.576826668,4.153864148,4.38625,5.012083333,4.699166667,,,,,,,,
,,,,,,,,,,,,,,,,,,
"As_the_first_snowflakes_began_to_fall,_children_bundled_up_in_warm_coats_and_scarves,_eagerly_building_snowmen_in_the_freshly_powdered_park.t2vsynthesis.mp4","As the first snowflakes began to fall, children bundled up in warm coats and scarves, eagerly building snowmen in the freshly powdered park",T2VSynthesis,Long,0.40432262,0.393801099,0.658876864,19.72958309,3.527083333,4.595416667,4.06125,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sly_raccoon_smirks._videofusion.mp4,Sly raccoon smirks,Video_Fusion,Short,0.8804963,0.611958618,0.575197347,5.272157553,5.490416667,5.860416667,5.675416667,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_couple_dancing_under_the_moonlight.videofusion.mp4,A couple dancing under the moonlight,Video_Fusion,Short,0.87433994,0.703302202,0.733836428,13.2220929,5.469583333,5.895833333,5.682708333,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_fire_crackling_in_a_fireplace.t2vsynthesis.mp4,A fire crackling in a fireplace,T2VSynthesis,Short,0.5157845,0.580621721,0.64357961,29.16710815,4.851666667,5.145416667,4.998541667,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_slowmotion_shot_of_a_professional_athlete_performing_an_incredible_feat._tuneavideo.gif,A slowmotion shot of a professional athlete performing an incredible feat,Tune-a-Video,Average,0.93572885,0.409951076,0.425482988,17.08852939,3.719583333,3.5275,3.623541667,,,,,,,,
,,,,,,,,,,,,,,,,,,
Friends_laughing_and_playing_in_a_park._tuneavideo.gif,Friends laughing and playing in a park,Tune-a-Video,Short,0.7820459,0.389054815,0.280419827,37.67083581,4.902083333,4.812916667,4.8575,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sunkissed_strawberries_oozing_their_juices_as_theyre_sliced_for_a_delicious_dessert._tuneavideo.gif,Sunkissed strawberries oozing their juices as theyre sliced for a delicious dessert,Tune-a-Video,Long,0.9609279,0.678378095,0.750750661,349.7547681,3.69375,5.157083333,4.425416667,,,,,,,,
,,,,,,,,,,,,,,,,,,
Race_cars_speeding_around_the_tight_corner.t2vsynthesis.mp4,Race cars speeding around the tight corner,T2VSynthesis,Short,0.32933575,0.635383427,0.758253034,26.54317172,4.902083333,5.295,5.098541667,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_sculpture_of_a_human_figure,_created_in_the_style_of_Rodin.videofusion.mp4","A sculpture of a human figure, created in the style of Rodin",Video_Fusion,Long,0.11599815,0.39907477,0.608994865,16.23753343,4.95,5.062916667,5.006458334,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_field_of_dancing_flowers_that_light_up_at_night._tuneavideo.gif,A field of dancing flowers that light up at night,Tune-a-Video,Average,0.7624619,0.793008046,0.586264968,115.7177403,4.610416667,4.610833333,4.610625,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_old_bookstore_is_a_labyrinth_of_forgotten_stories.t2vzero.mp4,The old bookstore is a labyrinth of forgotten stories,ModelZero,Short,0.41398513,0.432691464,0.46666007,174.214668,5.902083333,6.485416667,6.19375,,,,,,,,
,,,,,,,,,,,,,,,,,,
William_Shakespeare_writes_timeless_plays_in_his_cabinet.aphantasia.mp4,William Shakespeare writes timeless plays in his cabinet,Aphantasia,Short,0.34549832,0.464040305,0.404461327,34.79350482,3.453333333,2.9225,3.187916667,,,,,,,,
,,,,,,,,,,,,,,,,,,
Emerging_from_lines_of_code_a_female_robot_blinks_and_explores_her_surroundings._tuneavideo.gif,Emerging from lines of code a female robot blinks and explores her surroundings,Tune-a-Video,Long,0.9269639,0.69427807,0.621801138,25.43224501,3.9975,4.69375,4.345625,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_house_made_entirely_of_candy_and_chocolate.t2vsynthesis.mp4,A house made entirely of candy and chocolate,T2VSynthesis,Short,0.49974072,0.732119835,0.528464413,72.46729457,6.036666667,5.5725,5.804583334,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_family_of_elephants_bathing_and_playfully_splashing_water_in_a_serene_river.t2vsynthesis.mp4,A family of elephants bathing and playfully splashing water in a serene river,T2VSynthesis,Long,0.7846529,0.767658753,0.778331057,197.0906993,6.780833333,7.082916667,6.931875,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_roaring_lion_standing_proudly_on_a_rocky_outcrop._tuneavideo.gif,A roaring lion standing proudly on a rocky outcrop,Tune-a-Video,Short,0.50659466,0.738455886,0.703434587,12.6962933,6.240416667,5.893333333,6.066875,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_bubbling_pot_of_melted_chocolate,_ready_to_be_poured_over_a_decadent_cake.t2vzero.mp4","A bubbling pot of melted chocolate, ready to be poured over a decadent cake",ModelZero,Long,0.9461852,0.733423333,0.481323624,312.8630893,5.369583333,6.42375,5.896666667,,,,,,,,
,,,,,,,,,,,,,,,,,,
Gymnasts_performing_gravity-defying_flips_and_twists.videofusion.mp4,Gymnasts performing gravity-defying flips and twists,Video_Fusion,Short,0.5403495,0.369087951,0.597797648,26.220924,5.235416667,4.589583333,4.9125,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_child_blowing_bubbles_in_the_park.aphantasia.mp4,A child blowing bubbles in the park,Aphantasia,Short,0.2320528,0.661044412,0.592559586,15.09904277,3.94375,3.137083333,3.540416667,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_family_gathers_around_the_dinner_table_sharing_stories_and_laughter.t2vsynthesis.mp4,A family gathers around the dinner table sharing stories and laughter,T2VSynthesis,Average,0.8334098,0.67102416,0.585124524,17.0410161,6.43,5.7675,6.09875,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_group_of_dolphins_leaping_out_of_the_water_in_perfect_synchronization.videofusion.mp4,A group of dolphins leaping out of the water in perfect synchronization,Video_Fusion,Long,0.52616125,0.656088637,0.753365453,71.35580187,5.614166667,6.02125,5.817708334,,,,,,,,
,,,,,,,,,,,,,,,,,,
Very_cheerful_mustachioed_man_in_glasses_and_a_hat_smiles_and_waves.aphantasia.mp4,Very cheerful mustachioed man in glasses and a hat smiles and waves,Aphantasia,Long,0.47587234,0.523054695,0.452697639,38.96225423,4.027083333,3.19875,3.612916667,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_portrait_of_a_woman_with_bold,_cubist_features,_influenced_by_the_art_style_of_Picasso,_with_fragmented_shapes_and_multiple_perspectives.t2vzero.mp4","A portrait of a woman with bold, cubist features, influenced by the art style of Picasso, with fragmented shapes and multiple perspectives",ModelZero,Long,0.9575113,0.461349791,0.709353495,9.965057801,6.205833333,6.198333333,6.202083333,,,,,,,,
,,,,,,,,,,,,,,,,,,
Within_a_coral_reef_a_kaleidoscope_of_colorful_marine_creatures_creates_a_vibrant_underwater_ecosystem._tuneavideo.gif,Within a coral reef a kaleidoscope of colorful marine creatures creates a vibrant underwater ecosystem,Tune-a-Video,Long,0.92241293,0.632135698,0.882875681,108.2481483,6.594583333,6.79125,6.692916667,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_squirrel_gathering_acorns.aphantasia.mp4,A squirrel gathering acorns,Aphantasia,Short,0.27647704,0.415229774,0.57477272,14.912126,4.777083333,3.944166667,4.360625,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_symphony_of_chirping_birds_and_buzzing_insects_animates_a_dense_forest.aphantasia.mp4,The symphony of chirping birds and buzzing insects animates a dense forest,Aphantasia,Long,0.45138884,0.665583239,0.659312515,102.1893162,4.299583333,3.360833333,3.830208333,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_beautiful_Cinderella_with_golden_curls_and_in_a_white_dress_loses_her_shoe_on_the_steps_of_a_wonderful_castle.videofusion.mp4,A beautiful Cinderella with golden curls and in a white dress loses her shoe on the steps of a wonderful castle,Video_Fusion,Long,0.8429712,0.627716378,0.465304216,110.3484797,5.444166667,4.944166667,5.194166667,,,,,,,,
,,,,,,,,,,,,,,,,,,
In_front_of_the_eiffel_tower_the_artist_painted_a_vibrant_cityscape.t2vsynthesis.mp4,In front of the eiffel tower the artist painted a vibrant cityscape,T2VSynthesis,Long,0.15007651,0.718118571,0.780704498,6.660845461,3.53875,3.957083333,3.747916667,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_frog_wearing_police_cap.t2vsynthesis.mp4,A frog wearing police cap,T2VSynthesis,Short,0.5565835,0.768208475,0.567161942,11.89116022,3.1475,4.065416667,3.606458334,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_cup_of_steaming_hot_cocoa.t2vzero.mp4,A cup of steaming hot cocoa,ModelZero,Short,0.9595789,0.763442318,0.699038601,353.2309764,6.215,6.687916667,6.451458334,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_young_prodigy_with_extraordinary_powers_must_protect_her_town_from_an_ancient_evil.aphantasia.mp4,A young prodigy with extraordinary powers must protect her town from an ancient evil,Aphantasia,Long,0.50184345,0.478155462,0.270444241,70.50115723,3.770833333,3.519166667,3.645,,,,,,,,
,,,,,,,,,,,,,,,,,,
Tom_Hanks_embarking_on_a_thrilling_adventure_through_time_and_space.aphantasia.mp4,Tom Hanks embarking on a thrilling adventure through time and space,Aphantasia,Average,0.21158898,0.593738398,0.550609207,12.73642377,2.610833333,2.110833333,2.360833333,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_person_practicing_yoga_on_a_peaceful_beach.t2vsynthesis.mp4,A person practicing yoga on a peaceful beach,T2VSynthesis,Short,0.38245964,0.756821187,0.787582906,11.71341301,6.89,6.374583333,6.632291667,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_majestic_white_tiger_resting_on_a_rocky_cliff_surrounded_by_lush_greenery.t2vsynthesis.mp4,A majestic white tiger resting on a rocky cliff surrounded by lush greenery,T2VSynthesis,Long,0.7149158,0.737596967,0.886946297,319.6799476,6.76125,6.745833333,6.753541667,,,,,,,,
,,,,,,,,,,,,,,,,,,
Santa_claus_on_drugs.t2vsynthesis.mp4,Santa claus on drugs,T2VSynthesis,Short,0.94668746,0.768266609,0.505976137,25.9527738,5.235416667,5.66625,5.450833334,,,,,,,,
,,,,,,,,,,,,,,,,,,
Big_Indian_elephant_carries_tourists_in_the_jungle.videofusion.mp4,Big Indian elephant carries tourists in the jungle,Video_Fusion,Short,0.7399175,0.703257788,0.690865326,333.4386198,3.596666667,5.220416667,4.408541667,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_birdseye_view_of_a_vast_desert_landscape_with_sand_dunes_stretching_as_far_as_the_eye_can_see._tuneavideo.gif,A birdseye view of a vast desert landscape with sand dunes stretching as far as the eye can see,Tune-a-Video,Long,0.69539565,0.471373802,0.446486056,25.50582899,6.3275,6.240416667,6.283958334,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_commuter_rushes_onto_the_crowded_train_narrowly_making_it_before_the_doors_close.aphantasia.mp4,A commuter rushes onto the crowded train narrowly making it before the doors close,Aphantasia,Long,0.5139335,0.553874052,0.466559067,18.00111757,3.506666667,2.585833333,3.04625,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_child_blowing_bubbles_and_watching_them_float_gracefully_in_the_air.videofusion.mp4,A child blowing bubbles and watching them float gracefully in the air,Video_Fusion,Long,0.15990222,0.479187364,0.422772344,41.3468631,5.971666667,5.694166667,5.832916667,,,,,,,,
